,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
412,"['noothis', 'cant', 'happen']",2020-06-14T10:41:30Z,0.0
18,"['genius', 'physic']",2020-06-14T10:41:48Z,0.0
10,"['still', 'cant', 'believe', 'itits', 'like', 'dream', 'one', 'favorite', 'actor', 'rip']",2020-06-14T10:41:57Z,0.5
385,"['rip', 'sushant', 'u', 'always', 'remain', 'heartsbut', 'yaar', 'suicide', 'justify']",2020-06-14T10:42:07Z,0.0
387,"['hard', 'work', 'actor', 'totally', 'shake', 'fact']",2020-06-14T10:42:35Z,-0.14583333333333334
28,"['give', 'super', 'duper', 'heat', 'film', 'kay', 'po', 'che', 'dhonichichorekedarnathshuddh', 'desi', 'romance', 'pavitra', 'rishta']",2020-06-14T10:42:50Z,0.3333333333333333
366,"['cant', 'believe']",2020-06-14T10:42:51Z,0.0
350,"['great', 'condolence', 'india', 'pakistan']",2020-06-14T10:43:20Z,0.8
325,"['sab', 'news']",2020-06-14T10:43:48Z,0.0
309,"['sir', 'ye', 'suicide', 'nahi', 'haim', 'sure', 'agar', 'investigation', 'acha', 'se', 'hoga', 'tou', 'jaroor', 'kuch', 'na', 'kuch', 'niklega']",2020-06-14T10:43:54Z,0.5
296,"['sad', 'sad', 'he', 'good', 'boyfrom', 'lahore']",2020-06-14T10:44:02Z,-0.10000000000000002
241,"['rest', 'peace', 'sushant', 'idk', 'happen', 'life', 'something', 'like', 'must', 'hard', 'brave', 'bear', 'pain', 'think', 'get', 'point', 'couldnt', 'bear', 'pain', 'hope', 'better', 'place']",2020-06-14T10:44:26Z,0.3361111111111111
168,"['still', 'believe']",2020-06-14T10:44:50Z,0.0
127,"['sad', 'rip', 'sushanth', 'singh']",2020-06-14T10:45:06Z,-0.5
24,"['omg', 'really', 'get', 'goosebump', 'really', 'love', 'sushant']",2020-06-14T10:45:21Z,0.35
152,['rist'],2020-06-14T10:45:30Z,0.0
259,"['unbelievable', 'cant']",2020-06-14T10:46:04Z,-0.25
343,['sad'],2020-06-14T10:46:07Z,-0.5
384,"['could', 'possible']",2020-06-14T10:46:22Z,0.0
338,['rip'],2020-06-14T10:46:37Z,0.0
130,['sad'],2020-06-14T10:46:40Z,-0.5
401,"['kuuuuuu', 'kiaa', 'n', 'aesa', 'yrrrrrr']",2020-06-14T10:46:44Z,0.0
150,"['rip', 'character', 'm', 'dhoni', 'impressive']",2020-06-14T10:46:47Z,1.0
109,"['sad', 'may', 'soul', 'rest', 'peace']",2020-06-14T10:46:48Z,-0.5
