,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
115,"['pull', 'back', 'hair', 'white', 'clothe', 'act', 'dare', 'think', 'go', 'act', 'get', 'away', 'dare']",2020-07-31T19:08:22Z,0.0
55,"['innocent', 'prove', 'innocent', 'ill', 'bet', 'everyone', 'say', 'wrong']",2020-07-31T19:20:05Z,0.0
123,"['costume', 'changehahahhahamini', 'skirt', 'kidder', 'hai']",2020-07-31T19:58:29Z,0.0
73,"['dont', 'think', 'black', 'magic', 'still', 'belief', 'exit']",2020-07-31T20:38:52Z,0.16666666666666669
78,"['arent', 'people', 'allow', 'investigation', 'complete', 'binary', 'polarize', 'insensitive', 'people']",2020-07-31T21:21:24Z,0.1
142,"['pacha', 'rupaye', 'kaato', 'overact', 'ka']",2020-07-31T22:17:20Z,0.0
139,"['india', 'today', 'please', 'stop', 'false', 'report']",2020-07-31T22:28:50Z,-0.4000000000000001
80,"['rhea', 'yes', 'get', 'deserveeven', 'believe', 'godsatyameva', 'jeyatrwait', 'see', 'behind', 'bar']",2020-07-31T22:31:44Z,-0.4
83,"['hide', 'first', 'place', 'truthful']",2020-07-31T23:27:21Z,0.375
125,"['thing', 'rhea', 'get', 'karma', 'play', 'victim', 'show', 'true', 'identity']",2020-07-31T23:47:09Z,0.13749999999999998
43,"['look', 'dress', 'voice', 'well', 'plan', 'someone', 'guide']",2020-08-01T01:21:47Z,0.0
16,"['time', 'back', 'channel', 'show', 'tear', 'full', 'video', 'ssr', 'gangster']",2020-08-01T01:41:37Z,0.175
34,"['log', 'chutia', 'nehi', 'hethey', 'know', 'reality', 'call', 'star']",2020-08-01T03:59:41Z,0.0
84,"['even', 'single', 'comment', 'karan', 'johar', 'nepotism', 'sure', 'comment', 'might', 'abuse', 'karan', 'video', 'platform', 'mean', 'people', 'interest', 'troll', 'find', 'someone', 'blameam', 'fan', 'karan', 'j', 'bollywood', 'even', 'try', 'defend', 'ladybut', 'even', 'hardest', 'someone', 'fan', 'behavenow', 'thing', 'look', 'different', 'raise', 'doubt', 'whether', 'receive', 'end', 'troll', 'responsible', 'suicide']",2020-08-01T05:26:18Z,0.06321428571428572
145,"['cry', 'self', 'kill', 'sushant', 'others', 'put', 'lie', 'detector', 'test']",2020-08-01T08:54:37Z,0.0
54,"['mug', 'line', 'put', 'glycerineno', 'matter', 'truth', 'come']",2020-08-01T17:18:17Z,0.0
103,"['definitely', 'get', 'justice', 'brother', 'gon', 'na', 'behind', 'bar', 'mumbai', 'police', 'v', 'bihar', 'police', 'become', 'v', 'indian', 'satya', 'mev', 'jayate', 'big', 'word', 'depth', 'bloody', 'suit', 'coz', 'damn', 'dont', 'know', 'even', 'mean', 'stop', 'drama', 'wait', 'watch', 'tera', 'kaaal', 'jald', 'tere', 'pas', 'ayegajai', 'hind']",2020-08-02T04:38:31Z,-0.30250000000000005
74,"['afraid', 'may', 'release', 'law', 'system', 'weak', 'return', 'money', 'least', 'clever', 'girl', 'know', 'hate', 'like', 'generally', 'woman', 'get', 'abuse', 'least', 'someone', 'use', 'men', 'family', 'may', 'support', 'bring', 'crore']",2020-08-02T05:32:14Z,-0.3083333333333333
98,"['person', 'say', 'depressionhe', 'touch', 'friend', 'mahesh', 'sister', 'alsoshe', 'one', 'create', 'depression', 'theory', 'give', 'pillsgod', 'know']",2020-08-03T14:39:10Z,0.0
155,['witch'],2020-08-04T10:51:02Z,0.0
129,"['common', 'sense', 'kill', 'dont', 'innocent', 'read', 'people', 'comment', 'manipulator', 'hand', 'please', 'give', 'murder', 'name', 'thats', 'satyameva', 'jaya']",2020-08-10T01:15:28Z,0.1
67,"['take', 'sushant', 'singh', 'rajput', 'us', 'shame', 'go', 'jail', 'criminal']",2020-08-11T14:49:11Z,-0.25
109,['churail'],2020-08-22T04:13:56Z,0.0
116,"['rot', 'away', 'rhea', 'chakraborty']",2020-08-28T09:56:40Z,0.0
40,"['shes', 'already', 'wear', 'white', 'thats', 'good']",2020-09-01T16:42:58Z,0.35
154,"['whose', 'next', 'target', 'rnd', 'rhea']",2020-09-04T17:10:23Z,0.0
53,"['lol', 'drama', 'waste', 'rhea', 'arrest']",2020-09-08T10:21:24Z,0.18333333333333335
