Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
,,,,,akhil shaerah,@Goat truth taste bitter<br> 💪💪🇮🇳🇮🇳,2021-08-07T13:00:57Z,2021-08-07T13:00:57Z
,,,,,annu,@Reconquista: Hinduism still here u r commenting so....🤔,2021-08-07T13:09:07Z,2021-08-07T13:09:07Z
,,,,,SÇR3AM,@Reconquista: Hinduism clown 🤡,2021-08-07T13:13:04Z,2021-08-07T13:13:04Z
,,,,,Latha S,@akhil shaerah truth? 😂😂😂😂😂😂,2021-08-07T13:15:26Z,2021-08-07T13:15:26Z
,,,,,Latha S,@Reconquista: Hinduism then why the hell they should report this? 😂😂😂😂😂,2021-08-07T13:15:50Z,2021-08-07T13:15:50Z
,,,,,Ajay Chauhan,@Reconquista: Hinduism konsa nasha karte ho😂,2021-08-07T13:32:40Z,2021-08-07T13:32:40Z
,,,,,Reconquista: Hinduism,"@Ajay Chauhan <br>Aaj to tum RNDtv, pappu bhakt , aaptard ka nasha utar chuka hai. <br>Ye Modi ka India isliye highest medal tally hai I am so sorry for u 😂😂😅",2021-08-07T13:38:36Z,2021-08-07T13:38:36Z
,,,,,K.K. Gaurav,@Reconquista: Hinduism 🥴abe ghochu Sports mein to politics ko mt laa  ek dum lol rhoge kya,2021-08-07T13:44:47Z,2021-08-07T13:44:47Z
,,,,,Reconquista: Hinduism,"@K.K. Gaurav <br>Lode  PM ne active interest liya hai <br>Sports infrastructure develop kiya hai , political will dikhayi hai , sportsmen ke liye schemes shuru ki hai aur fit India mission shuru kiya hai .<br>Isliye aaj India ka highest ever medal tally hai.",2021-08-07T13:46:47Z,2021-08-07T13:46:47Z
,,,,,K.K. Gaurav,"@Reconquista: Hinduism Saale mehnat kre Athlete aur credit to kisi aur ko deta hai 🥴🥴🥴🥴🥴 bada wla lodu hai sahi mein ,to btaa sports budget kyuu kaata iss saal , sahii mein uppr ka pala khaali hai tera😂😂😂😂",2021-08-07T13:54:41Z,2021-08-07T13:57:16Z
,,,,,akhil shaerah,@K.K. Gaurav covid ke bajhe se Teri baap bhi ghar ka budget kum kiya...<br>Tho ye desh hei....  Kum nehi tho kya karthe fir..,2021-08-07T13:59:02Z,2021-08-07T13:59:02Z
,,,,,K.K. Gaurav,@akhil shaerah 🥴🥴🥴andhbhkto ka logic sun ke sahii mein majaa aa jaaataa 🥴🥴🥴🥴🥴🤣🤣🤣🤣🤣🤣🤣,2021-08-07T14:01:21Z,2021-08-07T14:01:21Z
,,,,,K.K. Gaurav,@akhil shaerah 🤣🤣🤣🤣🤣🤣 covid ke wajah se sports mein km kiya budget 🥴🥴🥴🥴waaahhhhh sahii mein ek dum lodu rhega tbb,2021-08-07T14:02:28Z,2021-08-07T14:02:28Z
