,message,created_time,sentiment
297,"['true', 'great', 'career', 'go', 'watch', 'dance', 'competition', 'one', 'channel', 'long', 'long', 'back', 'terrific', 'dancer', 'create', 'record', 'propose', 'ankita', 'lokhande', 'tv', 'star', 'heroine', 'national', 'tv', 'spontsneously', 'bresk', 'come', 'ro', 'hollywood', 'hero', 'go', 'court', 'krithi', 'karbhanda', 'ankita', 'shatter', 'day', 'bigger', 'star', 'sushanth', 'sad', 'seem', 'weakling', 'though', 'extremely', 'talented', 'twinkle', 'toesankita', 'way', 'second', 'heroine', 'manikarnika']",2020-06-14T09:45:44+0000,0.12499999999999997
298,['rip'],2020-06-14T09:46:03+0000,0.0
299,"['aishwrya', 'rajput', 'course']",2020-06-14T09:46:10+0000,0.0
300,"['real', 'life', 'tragic', 'endyou', 'shouldnt', 'go', 'miss']",2020-06-14T09:46:24+0000,-0.275
301,"['waseem', 'ali', 'tum', 'sale', 'hote', 'hi', 'madarchod', 'ho', 'apne', 'kom', 'ka', 'naam', 'mitte', 'mein', 'mila', 'ho', 'tum', 'jase', 'kuch', 'log', 'saala', 'kabhi', 'milna', 'kutte', 'se', 'chudwayenge', 'tumhe']",2020-06-14T09:46:27+0000,0.0
302,"['omg', 'rip']",2020-06-14T09:46:33+0000,0.0
303,"['sad', 'news']",2020-06-14T09:46:39+0000,-0.5
304,"['numan', 'arif', 'parent', 'must', 'burn', 'hell', 'shame', 'porki']",2020-06-14T09:46:54+0000,0.0
305,"['shock', 'rest', 'peace']",2020-06-14T09:47:03+0000,0.0
306,"['manav', 'gupta', 'exactlythats', 'wot', 'thinkhe', 'strong', 'manhe', 'cant', 'commit', 'suicideit', 'murder']",2020-06-14T09:47:08+0000,0.4333333333333333
307,"['oh', 'god', 'sad']",2020-06-14T09:47:13+0000,-0.5
308,"['waseem', 'ali', 'idiot', 'person', 'like', 'get', 'time', 'make', 'fun', 'someone', 'death']",2020-06-14T09:47:13+0000,-0.25
309,"['ooh', 'good', 'cant', 'believe']",2020-06-14T09:47:20+0000,0.7
310,"['rip', 'sirmiss', 'sir']",2020-06-14T09:47:26+0000,0.0
311,['rip'],2020-06-14T09:47:28+0000,0.0
312,"['day', 'back', 'actor', 'mourn', 'death', 'former', 'manager', 'disha', 'salian', 'death', 'commit', 'suicide']",2020-06-14T09:47:38+0000,0.0
313,"['waseem', 'ali', 'dude', 'yeh', 'confirm', 'news', 'nahi', 'hai', 'toh', 'yar', 'yeh', 'sab', 'cheeze', 'mat', 'post', 'kro']",2020-06-14T09:48:23+0000,0.0
314,"['mk', 'jeenarain']",2020-06-14T09:48:27+0000,0.0
315,"['extremely', 'unpleasantthis', 'easiest', 'way', 'make', 'toughest', 'decision', 'life', 'u', 'didnt']",2020-06-14T09:48:37+0000,-0.125
316,['shockingrip'],2020-06-14T09:48:39+0000,0.0
317,"['sad', 'news']",2020-06-14T09:48:52+0000,-0.5
318,"['sushant', 'news', 'absolutely', 'wrongthe', 'actor', 'god', 'dont', 'believe', 'moreplease', 'god', 'bless', 'everyonefor', 'myside', 'also', 'troublesi', 'believe', 'india', 'today', 'team', 'stop', 'bad', 'time', 'go', 'whole', 'world', 'nation', 'india']",2020-06-14T09:48:54+0000,-0.09999999999999994
319,['rip'],2020-06-14T09:49:03+0000,0.0
320,['shockingunbelievable'],2020-06-14T09:49:07+0000,0.0
321,"['last', 'line', 'article', 'say', 'actor', 'former', 'manager', 'disha', 'salian', 'find', 'dead', 'day', 'ago']",2020-06-14T09:49:09+0000,-0.06666666666666667
322,['sad'],2020-06-14T09:49:12+0000,-0.5
324,"['waseem', 'ali', 'phle', 'afridi', 'ko', 'bacha', 'lo', 'beta', 'positive']",2020-06-14T09:49:18+0000,0.22727272727272727
323,"['dimps', 'dimps', 'yes']",2020-06-14T09:49:18+0000,0.0
325,"['asia', 'noor', 'hmm']",2020-06-14T09:50:36+0000,0.0
326,"['unimaginable', 'thing', 'happen', 'year', 'rip', 'sushant', 'singh', 'rajput']",2020-06-14T09:50:40+0000,0.0
327,['hell'],2020-06-14T09:50:50+0000,0.0
328,"['shock', 'unbelievable']",2020-06-14T09:50:52+0000,-0.25
329,"['kitna', 'bda', 'pagal', 'thaa', 'yrr', 'arey', 'aise', 'kya', 'suicide', 'krne', 'ka', 'nasha', 'chad', 'gya', 'sushant', 'ko', 'abhi', 'abhi', 'toh', 'career', 'lgbg', 'start', 'hua', 'bnde', 'n', 'pagalon', 'wale', 'kaam', 'chee', 'yrrripyrr', 'mai', 'maan', 'skta', 'bnda', 'suicide', 'krega', 'kuch', 'toh', 'bada', 'plan', 'hai', 'piche', 'sharat', 'lga', 'lo', 'mai', 'sushant', 'ko', 'itne', 'ache', 'se', 'jaanta', 'hu', 'jahan', 'tk', 'baat', 'rhi', 'suicide', 'ki', 'mai', 'ni', 'maanta', 'kuch', 'gadbad', 'hai', 'mai', 'mumbai', 'police', 'se', 'haath', 'jodkar', 'nivedan', 'krta', 'hu', 'ki', 'bohot', 'tgda', 'action', 'lo', 'aage', 'piche', 'sbka']",2020-06-14T09:50:55+0000,0.1
330,"['sad', 'indeed', 'rest', 'peace']",2020-06-14T09:51:07+0000,-0.5
331,"['somehow', 'god', 'grace', 'survive', 'year', 'tell', 'child', 'gransons', 'worst', 'year', 'ever', 'see']",2020-06-14T09:51:12+0000,-1.0
332,['sadrip'],2020-06-14T09:51:12+0000,0.0
333,"['unbelievable', 'rip', 'shushant']",2020-06-14T09:51:27+0000,-0.25
334,"['blackmail', 'depression', 'lead', 'sucide', 'may', 'girl', 'money', 'business']",2020-06-14T09:51:42+0000,0.0
335,"['always', 'remain', 'dhoni', 'doubt', 'rest', 'peace']",2020-06-14T09:51:42+0000,0.0
336,"['day', 'back', 'ex', 'manager', 'disha', 'seliyan', 'also', 'commit', 'suicide']",2020-06-14T09:51:43+0000,0.0
337,"['extremely', 'sad', 'news', 'cant', 'believe']",2020-06-14T09:51:45+0000,-0.5
338,"['talentedsmart', 'actor', 'pavitra', 'rista', 'archanarip']",2020-06-14T09:52:17+0000,0.0
339,"['sad', 'really', 'sad', 'news']",2020-06-14T09:52:21+0000,-0.5
340,"['one', 'favourite']",2020-06-14T09:52:35+0000,0.0
341,"['life', 'suck', 'matter']",2020-06-14T09:52:47+0000,0.0
342,"['d', 'world', 'rudeno', 'one', 'say', 'go', 'd', 'depressionso', 'much', 'fame', 'n', 'money', 'get', 'nothing', 'd', 'world', 'need', 'sukoon', 'n', 'relaxation', 'desperately', 'live', 'd', 'world']",2020-06-14T09:52:57+0000,0.16818181818181818
343,"['yes', 'act', 'human', 'ever', 'reason', 'life', 'go', 'speak', 'anything', 'bad', 'soul']",2020-06-14T09:53:00+0000,-0.3499999999999999
344,"['wht', 'heck', 'happning', 'yr', 'ar', 'kya', 'kya', 'dikhaega']",2020-06-14T09:53:26+0000,0.0
345,"['msdhoni', 'chichore']",2020-06-14T09:53:42+0000,0.0
346,"['really', 'sad', 'news', 'fine', 'actor', 'rip']",2020-06-14T09:53:47+0000,-0.04166666666666666
347,"['waseem', 'ali', 'arent', 'human']",2020-06-14T09:54:09+0000,0.0
348,"['uff', 'akher', 'sarfarz', 'ne', 'dhoka', 'de', 'deya', 'rip']",2020-06-14T09:55:02+0000,0.0
349,"['really', 'heartbreaking']",2020-06-14T09:55:38+0000,0.2
350,"['shock', 'rip']",2020-06-14T09:55:46+0000,0.0
351,"['mental', 'health', 'important', 'thing', 'require', 'concern', 'attention', 'dont', 'know', 'person', 'go', 'person', 'fame', 'wealth', 'bright', 'future', 'attempt', 'suicide', 'love', 'die', 'conclude', 'run', 'nothing', 'actually', 'thing', 'need', 'peace', 'mental', 'satisfaction', 'spirituality']",2020-06-14T09:55:50+0000,0.19999999999999998
352,"['bro', 'sad', 'thats', 'bad', 'news', 'bro', 'love', 'respect', 'afghanistan']",2020-06-14T09:55:57+0000,-0.23333333333333325
353,"['stupid', 'get', 'suicid', 'people', 'struggle', 'hard', 'square', 'meal', 'even', 'think', 'cowardly', 'act']",2020-06-14T09:56:01+0000,-0.5458333333333333
354,['rip'],2020-06-14T09:56:07+0000,0.0
355,['rip'],2020-06-14T09:56:15+0000,0.0
356,"['waseem', 'ali', 'heavensdont', 'expose', 'inhuman', 'sadistic', 'behaviorby', 'add', 'new', 'canard', 'ityour', 'mental', 'state', 'lumpen', 'mindset', 'get', 'exposedhe', 'may', 'pass', 'depression', 'personal', 'issueslets', 'judgemental', 'intrusive', 'private', 'life']",2020-06-14T09:56:39+0000,0.009090909090909087
357,"['could', 'stay', 'physic']",2020-06-14T09:56:47+0000,0.0
358,"['really', 'shock', 'news']",2020-06-14T09:56:52+0000,0.2
359,"['suicide', 'never', 'way', 'guy', 'pity', 'rip']",2020-06-14T09:57:06+0000,-0.1
360,"['sad', 'hear', 'sudden', 'death', 'great', 'actor', 'big', 'fan', 'watch', 'chichore', 'msdrip']",2020-06-14T09:57:24+0000,0.07500000000000001
361,"['lesson', 'u', 'learn', 'never', 'judge', 'someone', 'outside', 'dont', 'know', 'go', 'inside']",2020-06-14T09:57:36+0000,0.0
362,"['really', 'shock', 'news']",2020-06-14T09:57:48+0000,0.2
363,"['never', 'know', 'hide', 'behind', 'big', 'smile']",2020-06-14T09:57:57+0000,-0.03333333333333335
364,['rip'],2020-06-14T09:58:02+0000,0.0
365,"['waseem', 'ali', 'shame', 'society', 'speak', 'like', 'someone', 'death', 'one', 'day', 'also', 'taste']",2020-06-14T09:58:11+0000,0.0
366,['rip'],2020-06-14T09:58:12+0000,0.0
367,['rip'],2020-06-14T09:58:35+0000,0.0
368,"['aakash', 'nirmal', 'whats']",2020-06-14T09:58:38+0000,0.0
369,"['india', 'best', 'astrologer', 'aghori', 'baba', 'husband', 'wife', 'solution', 'love', 'marriage', 'specialist', 'dispute', 'relationship', 'love', 'breakup', 'solution', 'whatspp', 'husband', 'wife', 'disturbance', 'call', 'arrange', 'marriage', 'control', 'husband', 'wife', 'hand', 'love', 'problem', 'solution', 'whatspp']",2020-06-14T09:58:41+0000,0.625
370,"['unexpected', 'news']",2020-06-14T09:58:44+0000,0.1
371,['omg'],2020-06-14T09:59:05+0000,0.0
372,"['asia', 'noor', 'interest', 'thank']",2020-06-14T09:59:23+0000,0.0
373,['sad'],2020-06-14T09:59:23+0000,-0.5
374,"['rip', 'sushant', 'singh', 'rajput']",2020-06-14T09:59:34+0000,0.0
375,['rip'],2020-06-14T09:59:37+0000,0.0
376,"['cant', 'believe', 'totally', 'shock', 'news', 'rest', 'peace', 'sushant', 'singh', 'rajput']",2020-06-14T09:59:45+0000,0.0
377,"['rip', 'really', 'shock']",2020-06-14T09:59:48+0000,0.2
378,"['great', 'actor']",2020-06-14T09:59:49+0000,0.8
379,"['rom', 'ali', 'unbelievable']",2020-06-14T09:59:51+0000,-0.25
380,"['abid', 'mulla']",2020-06-14T10:00:00+0000,0.0
381,"['sad', 'rip']",2020-06-14T10:00:09+0000,-0.5
382,"['shock', 'news', 'rip']",2020-06-14T10:00:57+0000,0.0
383,['rip'],2020-06-14T10:01:06+0000,0.0
384,"['deeply', 'sadden', 'news', 'rip']",2020-06-14T10:01:10+0000,0.0
385,"['alway', 'u', 'know', 'could', 'something', 'else']",2020-06-14T10:01:12+0000,0.0
386,"['great', 'shock', 'news']",2020-06-14T10:01:24+0000,0.8
387,"['he', 'young', 'shock', 'im', 'cant', 'believe', 'true']",2020-06-14T10:01:24+0000,0.22499999999999998
388,"['sad', 'news', 'talented', 'guy']",2020-06-14T10:01:38+0000,0.09999999999999998
389,['rip'],2020-06-14T10:01:43+0000,0.0
390,"['rip', 'extremely', 'surprise', 'dishearten', 'news']",2020-06-14T10:01:48+0000,-0.125
392,"['sarfaraz', 'dhoka', 'dy', 'gaya', 'apne', 'fan', 'ko', 'would', 'beautiful', 'soul', 'commit', 'suicide', 'look', 'like', 'murder', 'case', 'condolence', 'pakistan']",2020-06-14T10:01:54+0000,0.85
391,"['really', 'donot', 'understand', 'person', 'commit', 'suicide', 'find', 'difficulty', 'talk', 'one', 'talk', 'god', 'sake', 'talk', 'express', 'someone', 'yes', 'many', 'kind', 'supress', 'show', 'u', 'u', 'r', 'longer', 'list', 'one', 'always', 'worry', 'u', 'single', 'person', 'ask', 'hold', 'u', 'strongly', 'u', 'r', 'think', 'suicide', 'life', 'matter']",2020-06-14T10:01:54+0000,0.33238095238095233
393,"['feel', 'sadrest', 'pesce', 'legend']",2020-06-14T10:01:58+0000,0.0
394,['rip'],2020-06-14T10:01:59+0000,0.0
395,['reason'],2020-06-14T10:02:01+0000,0.0
396,"['business', 'everyone', 'specially', 'mumbai', 'difficult', 'conditionlockdown', 'stress']",2020-06-14T10:02:02+0000,-0.07142857142857142
397,"['absolutely', 'sadden', 'untimely', 'death', 'tragic', 'frustration', 'even', 'painful']",2020-06-14T10:02:08+0000,-0.4166666666666667
398,['rip'],2020-06-14T10:02:11+0000,0.0
399,['rip'],2020-06-14T10:02:32+0000,0.0
400,"['successful', 'actor', 'seem', 'murder']",2020-06-14T10:02:35+0000,0.75
401,"['rest', 'peace', 'brother', 'condolence', 'pakistan']",2020-06-14T10:02:45+0000,0.0
402,"['shock', 'news', 'talented', 'actor', 'may', 'soul', 'rest', 'peace']",2020-06-14T10:02:49+0000,0.7
403,['ri'],2020-06-14T10:03:08+0000,0.0
404,['rip'],2020-06-14T10:03:10+0000,0.0
405,"['saddest', 'news']",2020-06-14T10:03:13+0000,0.0
406,"['rohan', 'chakrabarti', 'upset']",2020-06-14T10:03:18+0000,0.0
407,"['garima', 'batra', 'supernatural', 'processu', 'summon', 'crossroad', 'demonthese', 'demon', 'grant', 'ur', 'wish', 'like', 'wealthover', 'night', 'succes', 'fame', 'etc', 'anything', 'u', 'wish', 'forn', 'return', 'give', 'u', 'life', 'yr', 'hell', 'hound', 'come', 'n', 'take', 'away', 'ur', 'soulso', 'guess', 'case', 'might']",2020-06-14T10:03:26+0000,0.16666666666666666
408,"['omgwhat', 'happen', 'redt', 'peace']",2020-06-14T10:03:30+0000,0.0
409,"['joulan', 'goveas']",2020-06-14T10:03:43+0000,0.0
410,"['like', 'cant', 'believe', 'miss']",2020-06-14T10:03:44+0000,0.0
411,"['rinesh', 'bhatt', 'mujhe', 'bhi', 'ehi', 'lagti', 'hy']",2020-06-14T10:04:03+0000,0.0
412,['rip'],2020-06-14T10:04:04+0000,0.0
413,"['condolence', 'china', 'occupy', 'ladakh']",2020-06-14T10:04:32+0000,0.0
414,"['oho', 'thory', 'din', 'pehle', 'e', 'm', 'dhoni', 'movie', 'ka', 'clip', 'dekha', 'tha']",2020-06-14T10:04:34+0000,0.0
415,"['always', 'use', 'give', 'positive', 'vibe', 'talk', 'extremely', 'heartbreaking', 'know', 'he', 'rest', 'peace', 'sushant', 'miss']",2020-06-14T10:04:57+0000,0.05113636363636363
416,"['om', 'shanti']",2020-06-14T10:05:17+0000,0.0
417,"['rip', 'young', 'brother']",2020-06-14T10:05:27+0000,0.1
418,"['sad', 'news']",2020-06-14T10:05:44+0000,-0.5
419,"['shock', 'news', 'rip']",2020-06-14T10:05:56+0000,0.0
420,"['cant', 'belive']",2020-06-14T10:05:58+0000,0.0
421,"['seem', 'matter', 'quite', 'dubious', 'investigation', 'initiate']",2020-06-14T10:06:14+0000,0.0
422,"['cant', 'believe', 'sad', 'news', 'prove', 'costly', 'whatever', 'may', 'cause', 'shouldnt', 'go', 'extent', 'suicide', 'sad', 'end', 'brilliant', 'talented', 'actor']",2020-06-14T10:06:15+0000,0.15
423,"['suman', 'bunty', 'roy', 'dont', 'bring', 'religion']",2020-06-14T10:06:33+0000,0.0
424,"['unbelievable', 'yr', 'ruthless']",2020-06-14T10:07:09+0000,-0.625
425,"['sad', 'news']",2020-06-14T10:07:26+0000,-0.5
426,"['indian', 'choose', 'solve', 'domestic', 'problem', 'commit', 'suicide']",2020-06-14T10:08:05+0000,0.0
427,"['chuitya', 'tha', 'sala', 'aisa', 'kon', 'krta', 'h', 'bhai']",2020-06-14T10:08:16+0000,0.0
428,['sad'],2020-06-14T10:08:21+0000,-0.5
429,"['ramya', 'dave', 'show', 'think', 'also', 'mention', 'bcoz', 'people', 'like', 'whole', 'community', 'target']",2020-06-14T10:08:21+0000,0.2
430,['acceptablerip'],2020-06-14T10:08:23+0000,0.0
431,"['ab', 'ka', 'really', 'dar', 'lag', 'raha']",2020-06-14T10:08:28+0000,0.2
432,"['syed', 'faraz', 'maybe', 'depress', 'even', 'back']",2020-06-14T10:08:30+0000,-0.03333333333333333
433,"['devastate', 'newz']",2020-06-14T10:08:32+0000,0.0
434,['rip'],2020-06-14T10:08:35+0000,0.0
435,"['kiruba', 'nidhi', 'true']",2020-06-14T10:08:52+0000,0.35
436,['murder'],2020-06-14T10:08:57+0000,0.0
437,"['umar', 'faruque', 'correct', 'brother']",2020-06-14T10:08:59+0000,0.0
438,"['pray', 'truth', 'reveal', 'manager', 'die', 'die', 'day', 'later', 'suspicious', 'envy', 'ego', 'evil', 'many', 'famous', 'people', 'die', 'evil', 'people', 'enough', 'money', 'power', 'medium', 'cover', 'like', 'demonic', 'democrat', 'involvement', 'zionist', 'global', 'elite', 'cabal', 'especially', 'illuminati', 'many', 'famous', 'hollywood', 'actor', 'writer', 'producer', 'involve', 'vicious', 'evil', 'crime', 'billion', 'dollar', 'buy', 'medium', 'protect', 'many', 'famous', 'people', 'join', 'society', 'aware', 'corruption', 'suspiciously', 'find', 'dead', 'medium', 'tell', 'lie', 'cover', 'truth', 'surface', 'pray', 'evil', 'stop', 'god', 'bless', 'man', 'bring', 'justice', 'well', 'others', 'victim', 'michael', 'jackson', 'prince', 'fast', 'furious', 'man', 'john', 'lennon', 'jfk', 'list', 'go']",2020-06-14T10:09:16+0000,-0.09605263157894736
439,"['absolutely', 'shock', 'pity', 'le', 'year', 'happen', 'around', 'world']",2020-06-14T10:09:23+0000,0.05
440,['unbelievable'],2020-06-14T10:09:29+0000,-0.25
441,"['sad', 'news']",2020-06-14T10:09:29+0000,-0.5
442,"['sad', 'news', 'rest', 'peace']",2020-06-14T10:09:30+0000,-0.5
443,"['deepest', 'condolence', 'sushants', 'family', 'deeply', 'sadden', 'decisionrip', 'sushant']",2020-06-14T10:09:30+0000,0.0
444,"['rest', 'peace', 'sushant']",2020-06-14T10:09:33+0000,0.0
445,['rip'],2020-06-14T10:09:49+0000,0.0
446,['rip'],2020-06-14T10:09:54+0000,0.0
447,"['may', 'soul', 'rip']",2020-06-14T10:10:43+0000,0.0
448,['rip'],2020-06-14T10:10:52+0000,0.0
449,"['rip', 'let', 'pas', 'judgement']",2020-06-14T10:10:54+0000,0.0
450,"['bahat', 'galat', 'kiye', 'aap', 'ne', 'susant', 'itni', 'tklif', 'de', 'k', 'geye', 'holagta', 'nh', 'aap', 'koy', 'paraye', 'hojaise', 'koy', 'apno', 'ne', 'sath', 'chod', 'diyecant', 'belive']",2020-06-14T10:11:12+0000,0.0
451,['rip'],2020-06-14T10:11:30+0000,0.0
452,['nooooo'],2020-06-14T10:11:37+0000,0.0
453,"['thats', 'murder']",2020-06-14T10:11:51+0000,0.0
454,"['sad', 'news']",2020-06-14T10:12:06+0000,-0.5
455,"['shock', 'news']",2020-06-14T10:12:16+0000,0.0
456,"['shraddha', 'satya', 'fell', 'balcony', 'seem', 'murder']",2020-06-14T10:12:22+0000,0.0
457,['rip'],2020-06-14T10:12:27+0000,0.0
459,"['rest', 'peace', 'absolute', 'heart', 'break']",2020-06-14T10:13:30+0000,0.2
458,"['waseem', 'ali', 'could', 'cure', 'oh']",2020-06-14T10:13:30+0000,0.0
460,"['sarfaraz', 'dhoka', 'de', 'gya']",2020-06-14T10:13:33+0000,0.0
461,"['unbelievable', 'rip']",2020-06-14T10:13:39+0000,-0.25
462,"['shockingrecently', 'watch', 'chichore', 'deal', 'suicide', 'themewhat', 'happenedripsuch', 'fine', 'actor']",2020-06-14T10:14:01+0000,0.4166666666666667
463,"['sad', 'shock', 'rip', 'sushant', 'role', 'msd', 'always', 'memory']",2020-06-14T10:14:13+0000,-0.5
464,"['bro', 'plzzz']",2020-06-14T10:14:36+0000,0.0
465,"['bad', 'news', 'cant', 'believe', 'really', 'really', 'sad']",2020-06-14T10:14:45+0000,-0.5999999999999999
466,"['people', 'leave', 'family', 'alone', 'nowit', 'must', 'hard', 'painful']",2020-06-14T10:14:45+0000,-0.49583333333333335
467,"['first', 'feel', 'sushant']",2020-06-14T10:15:17+0000,0.25
468,"['esornongwo', 'na', 'nonga', 'le']",2020-06-14T10:15:36+0000,0.0
469,['rip'],2020-06-14T10:15:42+0000,0.0
470,['sad'],2020-06-14T10:15:52+0000,-0.5
471,['rip'],2020-06-14T10:16:32+0000,0.0
472,['rip'],2020-06-14T10:17:16+0000,0.0
473,['rip'],2020-06-14T10:18:02+0000,0.0
474,"['love', 'yourip']",2020-06-14T10:18:07+0000,0.5
475,"['mean', 'suicide', 'solution', 'problem']",2020-06-14T10:18:16+0000,-0.3125
476,"['sad', 'rip']",2020-06-14T10:18:18+0000,-0.5
477,"['ripindia', 'today', 'sushantsinghrajput']",2020-06-14T10:18:20+0000,0.0
478,['rip'],2020-06-14T10:18:35+0000,0.0
479,"['miss', 'u']",2020-06-14T10:18:56+0000,0.0
480,"['oh', 'god', 'whats', 'happen', 'world']",2020-06-14T10:18:57+0000,0.0
481,"['e', 'lockdown', 'na', 'kutnu', 'ke', 'jane', 'lee']",2020-06-14T10:19:02+0000,0.0
482,['rip'],2020-06-14T10:19:25+0000,0.0
483,"['aakash', 'nirmal', 'wtf', 'man']",2020-06-14T10:19:29+0000,-0.5
484,['rip'],2020-06-14T10:19:47+0000,0.0
485,"['absolutely', 'speechless', 'love', 'gentleness', 'decency', 'sobriety']",2020-06-14T10:20:21+0000,0.35
486,"['dont', 'get', 'body', 'react', 'wow', 'heart', 'post', 'become', 'inhumane']",2020-06-14T10:20:29+0000,-0.4
487,"['dont', 'blame', 'plz', 'commit', 'suicide', 'mistake']",2020-06-14T10:20:45+0000,0.0
488,"['waseem', 'ali', 'stop', 'disgrace', 'society', 'twat', 'someone', 'die', 'sell', 'munjan', 'somewhere', 'else']",2020-06-14T10:20:51+0000,0.0
489,"['sad', 'news', 'om', 'shanti']",2020-06-14T10:21:20+0000,-0.5
490,"['never', 'think', 'something', 'heartbreaking', 'great', 'celebrity', 'rip', 'sushant', 'singh', 'rajput']",2020-06-14T10:21:21+0000,0.8
491,"['raj', 'khan', 'one', 'possibility', 'bro', 'celebraties', 'die', 'suddenhuge', 'indication', 'towards', 'supernaturalchester', 'benningtonparveen', 'bobbysushant', 'singh', 'n', 'many', 'example', 'famous', 'successful', 'celebrity', 'die', 'suddenly', 'alonebehind', 'suicide', 'lie', 'dark', 'truth', 'supernatural', 'activity']",2020-06-14T10:21:25+0000,0.29444444444444445
492,['rip'],2020-06-14T10:21:30+0000,0.0
493,"['syed', 'faraz', 'irony', 'life']",2020-06-14T10:21:51+0000,0.0
494,"['really', 'grt', 'loss']",2020-06-14T10:21:55+0000,0.2
495,['sad'],2020-06-14T10:22:41+0000,-0.5
496,['rip'],2020-06-14T10:23:31+0000,0.0
497,"['sad', 'news']",2020-06-14T10:23:38+0000,-0.5
498,['sad'],2020-06-14T10:23:47+0000,-0.5
499,"['ripgone', 'soonvery', 'unfair']",2020-06-14T10:23:54+0000,-0.5
500,['rip'],2020-06-14T10:23:56+0000,0.0
501,"['aaisi', 'kya', 'majboori', 'kya', 'problem', 'thi', 'jo', 'aapne', 'ye', 'step', 'lia', 'kisi', 'se', 'kuch', 'share', 'krte', 'tarah', 'seepure', 'indian', 'ko', 'shock', 'daal', 'kr', 'chale', 'gaye']",2020-06-14T10:25:30+0000,0.0
502,"['heart', 'break', 'news', 'india', 'get', 'back', 'back', 'sad', 'news']",2020-06-14T10:26:10+0000,-0.16666666666666666
503,"['rest', 'paradise', 'brother']",2020-06-14T10:26:12+0000,0.0
504,['rip'],2020-06-14T10:26:20+0000,0.0
505,"['cheat', 'many', 'rememberedrip']",2020-06-14T10:26:43+0000,0.5
506,['rip'],2020-06-14T10:26:47+0000,0.0
507,"['guds', 'suicide', 'could', 'live', 'life', 'challenge', 'good', 'actor', 'happen', 'actor', 'start', 'heart', 'attack', 'actor', 'dr', 'sethuraman', 'chennai', 'actor', 'chiranjeevi', 'sarja', 'kannada', 'suicide', 'sushant', 'bollywood', 'love', 'u', 'much', 'm', 'dhoni', 'sushant', 'miss', 'rip']",2020-06-14T10:27:02+0000,0.3840909090909091
508,['rip'],2020-06-14T10:27:33+0000,0.0
509,"['shock', 'news']",2020-06-14T10:27:44+0000,0.0
510,"['soap', 'opera', 'quite', 'famous', 'country', 'rip']",2020-06-14T10:27:47+0000,0.5
511,['omgunbelievable'],2020-06-14T10:28:21+0000,0.0
512,['rip'],2020-06-14T10:28:25+0000,0.0
513,"['cbi', 'investigation', 'death', 'do', 'may', 'murder', 'underworld', 'activity', 'nowadays', 'nothing', 'impossible']",2020-06-14T10:28:44+0000,-0.6666666666666666
514,"['om', 'shanti']",2020-06-14T10:29:01+0000,0.0
515,['sad'],2020-06-14T10:29:04+0000,-0.5
516,['rip'],2020-06-14T10:29:46+0000,0.0
517,"['right', 'decision', 'life', 'precious', 'gift', 'god']",2020-06-14T10:29:54+0000,0.39285714285714285
518,"['sad', 'shoking']",2020-06-14T10:30:21+0000,-0.5
519,['rip'],2020-06-14T10:30:45+0000,0.0
520,"['sad', 'hear']",2020-06-14T10:30:54+0000,-0.5
521,['rip'],2020-06-14T10:30:56+0000,0.0
522,"['wtf', 'ye', 'sb', 'kya', 'chl', 'kya', 'rha', 'hai']",2020-06-14T10:31:08+0000,-0.5
523,"['shock', 'heartbreaking', 'newsrip']",2020-06-14T10:31:19+0000,0.0
524,"['nobody', 'know', 'type', 'burden', 'personpersons', 'keep', 'heart', 'god', 'know', 'notice', 'smile', 'n', 'laugher', 'face', 'think', 'must', 'happy', 'forgive', 'oh', 'god', 'may', 'soul', 'rest', 'peace']",2020-06-14T10:32:15+0000,0.55
525,"['sad', 'really', 'sad']",2020-06-14T10:32:18+0000,-0.5
526,"['kya', 'decision', 'hai']",2020-06-14T10:32:29+0000,0.0
527,"['could', 'famous', 'handsome', 'enough', 'afford', 'luxurious', 'life', 'isnt', 'murder', 'something']",2020-06-14T10:33:01+0000,0.3333333333333333
528,"['extremely', 'dishearten']",2020-06-14T10:33:09+0000,-0.125
529,['idea'],2020-06-14T10:33:17+0000,0.0
530,['rip'],2020-06-14T10:33:30+0000,0.0
531,"['rip', 'sushant', 'singh', 'rajput', 'deepest', 'condolence', 'family', 'love', 'one']",2020-06-14T10:33:44+0000,0.5
532,['ripshushantsingh'],2020-06-14T10:33:55+0000,0.0
533,"['cant', 'believe', 'rip']",2020-06-14T10:34:13+0000,0.0
534,"['rohan', 'chakrabarti', 'way']",2020-06-14T10:35:09+0000,0.0
535,"['god', 'let', 'soul', 'rest', 'peace']",2020-06-14T10:35:14+0000,0.0
536,"['marwa', 'ragaa']",2020-06-14T10:35:23+0000,0.0
537,"['cant', 'blv']",2020-06-14T10:36:40+0000,0.0
538,['rip'],2020-06-14T10:37:13+0000,0.0
539,"['serial', 'artist', 'film', 'star', 'need', 'counselingstardom', 'permanent', 'start', 'scratchstruggled', 'good', 'actoryoung', 'ppl', 'r', 'give', 'teach', 'u', 'nothing', 'permanent']",2020-06-14T10:37:37+0000,0.7
540,"['sad', 'indeed', 'rip']",2020-06-14T10:38:17+0000,-0.5
541,"['kya', 'gham', 'tha', 'bhai', 'jo', 'tumko', 'khud', 'kushi', 'karni', 'padi', 'insan', 'k', 'sab', 'hote', 'huye', 'bhi', 'kuchh', 'nahin', 'hai']",2020-06-14T10:38:30+0000,0.0
