Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
Pavithra L,"Goons, these people cannot be real farmers.",2021-01-26T21:56:06Z,6,0,,,,
dev triv,Narendra modi must be feeling proud of himself for making the Republican Day of India on 26th Jan. 2021 so (in)famous in the world.,2021-01-26T21:36:14Z,0,0,,,,
umer Sheikh,Digital india 😂,2021-01-26T21:34:38Z,0,0,,,,
Gaurav Bhardwaj,yee ndtv vv zimmedar h iske lie aur jo fake news faila rhe h mc ache khase reform ko modi vs kisan bna rakha h akhada h kya mc.,2021-01-26T21:18:12Z,0,0,,,,
Sanjay Agnihotri,राष्ट्र ध्वज के साथ खिलवाड़ और उससे अपने समूह के झंडे से बराबरी द्वारा ये तथाकथित अन्नदाता क्या साबित करना चाहते हैं ? लानत है !,2021-01-26T20:41:07Z,1,1,,,,
,,,,,Manoj Denter,Panjab ke sardaro laant h sikh kom ko badnam kr diya,2021-01-27T17:04:04Z,2021-01-27T17:04:04Z
youngindiabooks,Please show us the orderly parade as well. It&#39;s sad that only the parts that got violent are being showcased by all the channels. We were looking forward to seeing the tractor parade with our flags flying proudly from the tractors,2021-01-26T20:39:14Z,8,2,,,,
,,,,,Saad Khalid,Saaareeaa,2021-02-02T08:07:55Z,2021-02-02T08:07:55Z
,,,,,Solo Jass,lol another leftist,2021-05-10T15:09:46Z,2021-05-10T15:09:46Z
S A,modi is ISI agent,2021-01-26T20:08:18Z,0,0,,,,
osama1989ful,best,2021-01-26T20:07:45Z,0,0,,,,
Nandini Dasgupta,"Interesting... The man who instigated a particular group of protesters just the previous night, and lead the violence and placed that flag on red fort- great &quot;Deep Sidhu&quot; happens to be Campaign Manager of Sunny Deol (BJP)...and seen in multiple photos with Modi and Amit Shah! Coincidence? Or....??",2021-01-26T19:56:09Z,5,3,,,,
,,,,,Dr sardar majid chohan,dude i think its a deep conspiracy which is going on there in india .. being neighbors we want to c peace in India and Pakistan ..but farmers are back bone to both desi countries being major food producers by both Punjab ..,2021-01-30T04:03:11Z,2021-01-30T04:03:11Z
,,,,,Dr sardar majid chohan,i appriciate your deep analysis,2021-01-30T04:05:40Z,2021-01-30T04:05:40Z
