,Reply,sentiment
563,"['secular', 'pig', 'laugh', 'hindu', 'sadhu', 'kill', 'convert', 'palghar']",0.3
564,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
565,"['pregnant', 'woman', 'tukde', 'tukde', 'gang', 'senior', 'age', 'professor', 'try', 'incite', 'violence', 'people', 'shoot', 'dead']",0.06666666666666665
566,"['yogshastri', 'broy', 'u', 'guy', 'low', 'iq', 'say', 'guilty', 'must', 'punish', 'everyone', 'say', 'case', 'target', 'even', 'prove', 'support', 'govt', 'nia', 'shoot', 'everyone', 'like', 'u', 'suggest']",-0.25
567,"['debate', 'someone', 'whose', 'mind', 'full', 'cow', 'dung', 'good', 'make', 'family', 'community', 'educate', 'betterthe', 'call', 'agent', 'shit', 'weaken', 'muslim', 'avenge', 'muslim', 'hole', 'idiot']",-0.016666666666666698
568,"['yogshastri', 'answer', 'none', 'convictedif', 'guilty', 'court', 'fail', 'convict', 'eventually', 'acquit', 'charge', 'jailedi', 'agree', 'convict', 'shoot', 'dead']",-0.39999999999999997
569,"['gandu', 'muhammad', 'one', 'laugh', 'make', 'thing']",0.3
570,"['yogshastri', 'oh', 'yes', 'shoot', 'people', 'become', 'trend', 'great', 'thing', 'happen', 'way', 'complain', 'third', 'class', 'uneducated']",0.4
571,"['lucas', 'cruze', 'liar']",0.0
572,"['good', 'democracy', 'today', 'government', 'good', 'oppose', 'citizen', 'next', 'government', 'oppose']",0.4666666666666666
573,"['brave', 'nepali', 'time', 'become', 'non', 'religious', 'every', 'religion', 'danger', 'human', 'good', 'present']",0.3
574,"['avishek', 'singh', 'bhai', 'diwar', 'mein', 'ser', 'marne', 'se', 'kudh', 'ka', 'hi', 'ser', 'totega']",0.0
575,"['happen', 'laxmananand', 'saraswati', 'modi', 'terrorist', 'promoter', 'deal', 'strongly']",0.4333333333333333
576,"['satish', 'kumar', 'lol']",0.8
577,"['minki', 'mishra', 'indeed']",0.0
578,"['yogshastri', 'poonam', 'devi', 'kill', 'rapist']",0.0
579,"['brave', 'nepali', 'momo', 'laga', 'nepali']",0.8
580,['true'],0.35
581,"['kiran', 'k', 'true']",0.35
582,"['minki', 'mishra', 'agree']",0.0
583,"['ridiculous', 'go', 'court', 'provenly', 'sick', 'man', 'get', 'quotstrawquot', 'poor', 'soul', 'dead', 'murder', 'politics']",-0.41190476190476194
584,"['minki', 'mishra', 'care', 'anyone', 'want', 'religious', 'atheist', 'believe', 'harm', 'anyone', 'belief', 'trouble', 'someone', 'faithin', 'india', 'still', 'british', 'rule', 'divide', 'rule', 'policy', 'mind']",-0.06666666666666667
585,"['brave', 'nepali', 'bias', 'interpretation', 'think', 'whole', 'world', 'face', 'problem', 'name', 'belief', 'amp', 'sentiment', 'people', 'fix', 'goal', 'nothing', 'else', 'cool', 'amp', 'trep', 'fake', 'bubble']",0.21250000000000002
586,"['aap', 'support', 'nhi', 'krenge', 'kuch', 'nhi', 'bigdegamat', 'kro', 'support']",0.0
587,"['ia', 'admire', 'honestyat', 'least', 'hope', 'people', 'humane', 'feelingswoe', 'hypocrite']",-0.3
588,['care'],0.0
589,"['brainless', 'andhbhakts', 'bark', 'every', 'news', 'bjpthey', 'forget', 'culture', 'run', 'around', 'bjp']",0.0
590,['eww'],0.0
591,"['court', 'brojudges', 'responsible']",0.2
592,"['judge', 'human', 'much', 'corrupt', 'like', 'u']",-0.25
593,"['go', 'pakistan', 'get', 'justice']",0.0
594,"['nia', 'agency', 'moh', 'amit', 'shah']",0.0
595,"['p', 'house', 'get', 'infest', 'pest', 'abandon', 'house', 'pest', 'control']",0.0
596,"['v', 'p', 'father', 'stanely', 'kannaya', 'syrian', 'christian', 'cell', 'information', 'syria', 'indian', 'citizen', 'jesuit', 'catholic', 'priest', 'admit', 'brahmin', 'amp', 'india', 'marry', 'amp', 'worship', 'maj']",0.0
597,"['p', 'mr', 'p', 'ask', 'native', 'land', 'migrate', 'democracy', 'imagine', 'british', 'ask', 'would', 'accept', 'mean']",-0.15625
598,"['p', 'lolat', 'least', 'suggest', 'better', 'countriescanada', 'norway', 'bol', 'dete', 'rather', 'pakistan', 'china']",0.1
599,"['v', 'p', 'fact', 'take', 'prove', 'statement', 'syrian', 'saba', 'church', 'india', 'false', 'stop', 'disinformation', 'b', 'video', 'comment', 'work', 'like', 'person', 'cell', 'copy', 'script', 'around', 'commen']",-0.4000000000000001
600,"['bhai', 'wo', 'jo', 'stan', 'thawo', 'urban', 'naxal', 'thajo', 'desh', 'ke', 'khilap', 'kaam', 'karta', 'thaapni', 'kartooto', 'ki', 'wajah', 'se', 'mar', 'gayahe', 'urban', 'naxal']",0.0
601,"['rupesh', 'g', 'kindly', 'plz', 'minimum', 'courtesy', 'wait', 'final', 'verdict', 'make', 'evil', 'statement', 'allegation', 'base', 'bias', 'feel', 'world', 'revere', 'jesuit', 'priest', 'catholic', 'church', 'innocent', 'well', 'help', 'advasi', 'tribal', 'poor', 'sick', 'oppress', 'amp', 'illiterate', 'indian', 'right', 'guarantee', 'indian', 'constitution', 'crony', 'corporates', 'amp', 'politician', 'tribals', 'native', 'home', 'interest', 'nation', 'india', 'world', 'largest', 'democracy', 'people', 'people', 'people', 'citizen', 'india', 'well', 'let', 'remind', 'world', 'history', 'even', 'hitler', 'say', 'jew', 'community', 'racist', 'interest', 'nazi', 'prevail', 'human', 'basic', 'right', 'jewish', 'human', 'lock', 'concentration', 'camp', 'kill', 'inhumane', 'way', 'take', 'moment', 'remember', 'world', 'renowned', 'catholic', 'nun', 'mother', 'theresa', 'give', 'life', 'poor', 'oppress', 'sick', 'amp', 'needy', 'india', 'love', 'choice', 'leave', 'behind', 'comfort', 'european', 'citizen', 'enjoy', 'amp', 'carry', 'difficult', 'cross', 'like', 'christ']",-0.13571428571428573
602,"['ajesh', 'avirah', 'muze', 'lagta', 'hai', 'urban', 'naxal', 'aur', 'communist', 'gaddaro', 'ke', 'sath', 'koi', 'sympathy', 'rakhna', 'bahot', 'galat', 'haiye', 'kisi', 'ke', 'sage', 'nahi', 'hote', 'haiindian', 'communist', 'se', 'jyada', 'ghatiya', 'soch', 'wale', 'log', 'durbin', 'leke', 'bhi', 'dhundoge', 'nahi', 'milengethey', 'traitor']",0.0
603,"['banana', 'republic']",0.0
604,"['ajay', 'choudhary', 'proud', 'amit', 'shah']",0.8
605,"['mr', 'good']",0.7
606,"['aum', 'om', 'india', 'father', 'legacy']",0.0
607,"['love', 'india', 'yes']",0.5
608,"['rupesh', 'g', 'wah', 'kya', 'confidence', 'hai', 'aap', 'mein', 'even', 'without', 'evidence']",0.0
609,"['neelam', 'herenz', 'aap', 'logon', 'ka', 'desh', 'ko', 'virodh', 'karne', 'ka', 'confidence', 'bhi', 'lajawab', 'haiaap', 'jaise', 'librandoo', 'ko', 'sirf', 'hindu', 'galat', 'dikhta', 'hai', 'kabhi', 'koi', 'naxalilibrandoo', 'islam', 'ya', 'fir', 'christianity', 'pe', 'kabhi', 'bola', 'hai', 'kya', 'kabhi', 'bolenge', 'nahihindu', 'virodh', 'aur']",0.0
610,['never'],0.0
611,['yes'],0.0
612,"['arunabh', 'dutta']",0.0
613,"['v', 'p', 'know', 'syrian', 'christian', 'syrian', 'christian', 'refer', 'kannaya', 'christian', 'come', 'syria', 'marry', 'community', 'part', 'preserve', 'ancient', 'family', 'culture', 'nothing', 'caste']",0.0
614,"['sad', 'unhealthy']",-0.45
615,"['andhbhakts', 'care', 'plz', 'indian', 'ignore', 'foolishness']",0.0
616,"['tere', 'see', 'bada', 'deshdrohi', 'kohi', 'nahi']",0.0
617,"['jj', 'jj']",0.0
618,['kk'],0.0
619,"['kuch', 'bhi', 'hoaayega', 'tau', 'modi', 'hihahahhaha']",0.0
620,"['father', 'vatican', 'conversion', 'swamy', 'dead']",-0.2
621,"['sumba', 'jumba', 'many', 'abroad', 'preach', 'hinduism', 'christian', 'even', 'face', 'fate', 'world', 'watch', 'careful', 'wish']",0.13333333333333333
622,"['happiness', 'everywhere', 'happiness']",0.7
623,"['great', 'quote', 'think', 'unlike', 'lady', 'macbeth', 'modishah', 'duo', 'would', 'feel', 'even', 'ounce', 'guilt']",0.8
624,"['sumba', 'jumba', 'worry', 'convert', 'know', 'mythology', 'include', 'veda', 'well']",0.0
625,"['sumba', 'jumba', 'must', 'deficiency', 'relgion', 'whose', 'people', 'will', 'convert', 'think', 'place', 'privilege']",0.0
626,"['harveen', 'kaur', 'yes', 'thats', 'majority', 'punjabi', 'muslim', 'today', 'deficiency', 'sikhism', 'keep', 'wisdom', 'save', 'sikh', 'girl']",0.0
627,"['mihir', 'patil', 'yes', 'friend', 'vatican', 'dog', 'later', 'join', 'communist', 'naxal', 'dead', 'may', 'crpf', 'brother', 'die', 'hand', 'naxals', 'rest', 'peace']",-0.1
628,"['mihir', 'patil']",0.0
629,"['ignore', 'andhbhakts', 'foolishness']",0.0
630,"['target', 'speak', 'truth', 'monarchy', 'system']",0.0
631,"['terrorist', 'logo', 'ko', 'maarte', 'hai', 'na', 'politician', 'ko', 'nhi']",0.0
632,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
633,"['satish', 'kumar', 'context']",0.0
634,"['satish', 'kumar']",0.0
635,"['bjp', 'target', 'everyone', 'see', 'challenger', 'west', 'bengal', 'cm', 'mamta', 'banerjee', 'target', 'use', 'even', 'governor', 'suppose', 'neutral', 'political', 'tool', 'lose', 'election', 'badly', 'try', 'remove', 'mamta', 'cm', 'impose', 'rule']",-0.3499999999999999
636,"['savio', 'remedios', 'hardly', 'understand', 'context', 'humanity']",-0.2916666666666667
637,"['satish', 'kumar', 'sapne', 'dekhna', 'bandh', 'karo']",0.0
638,['allah'],0.0
639,"['tejashree', 'ram']",0.0
640,"['real', 'culprit', 'judge', 'justiciary', 'long', 'keep', 'blame', 'govt', 'court', 'hold', 'accountable', 'nothing', 'change']",0.07500000000000001
641,"['dont', 'say', 'respect', 'doesnt', 'deserve', 'even', 'bite']",0.0
642,"['alok', 'v', 'right', 'bro']",0.2857142857142857
643,"['channel', 'discus', 'issue']",0.0
644,"['man', 'run', 'country', 'reason', 'sleep', 'well']",0.0
645,"['sleep', 'supreme', 'highness', 'work', 'x', 'quote', 'pr', 'team', 'idiot', 'wala', 'andhaa', 'chowkidar', 'wali', 'hi', 'baat', 'hai', 'sab', 'changa', 'si']",-0.8
646,"['thats', 'build', 'central', 'vista']",0.0
647,"['sanket', 'dongre', 'fenkus', 'name', 'plate', 'lgeana', 'hee', 'greib', 'logg', 'roj', 'dwaeon', 'kee', 'bina', 'marr', 'rahe', 'hai', 'modi', 'koo', 'modi', 'mehal', 'cahiee', 'center', 'vica', 'pm', 'ambani', 'adani', 'loan', 'muaf', 'tax', 'muaf', 'karrenge', 'bharat', 'mata', 'koo', 'bech', 'diya', 'kyear', 'sangiion', 'nee']",-0.1
648,"['way', 'urban', 'naxals', 'sleep', 'vatican', 'conversion', 'head', 'dead', 'good', 'riddance']",0.16666666666666666
649,"['sumba', 'jumba', 'charge', 'prove', 'even', 'enemy', 'regime', 'deserve', 'better', 'aesa', 'toh', 'koi', 'dushmano', 'k', 'sath', 'bhi', 'nahi', 'kartahe', 'fellow', 'countryman', 'please', 'empathy']",0.5
650,"['criminal', 'justify', 'crime', 'important', 'sleep', 'soundly', 'night']",0.13333333333333333
651,"['saurabh', 'dave', 'roman', 'catholic', 'missionary', 'later', 'become', 'communist', 'activist', 'fancy', 'term', 'would', 'rather', 'stand', 'paramilitary', 'police', 'die', 'hand', 'naxals', 'rather', 'commie', 'missionary']",0.0
652,"['sumba', 'jumba', 'i', 'desh', 'main', 'na', 'catholic', 'hona', 'crime', 'hai', 'na', 'hi', 'communist', 'honathik', 'hai', 'bhaiek', 'saal', 'k', 'buddhe', 'ko', 'maar', 'k', 'aapko', 'lagta', 'hai', 'naxalism', 'pe', 'vijay', 'mil', 'gayi', 'hai', 'toh', 'thik', 'haikhush', 'raho']",0.08333333333333333
653,"['saurabh', 'dave', 'kam', 'se', 'kam', 'ek', 'naxali', 'kam', 'huyakitne', 'crpf', 'ke', 'log', 'maar', 'naxalio', 'ne', 'jaake', 'apne', 'naxali', 'baba', 'ke', 'liye', 'candle', 'jalayo', 'idhar', 'natak', 'mat', 'karo', 'kaunsa', 'activist', 'christian', 'missionary', 'tha', 'ye', 'ji', 'hospital', 'tha', 'tax', 'ke', 'paisa', 'pe', 'tha', 'apne', 'pais']",0.0
654,"['sumba', 'jumba', 'ha', 'bhaiyeh', 'aadmi', 'jo', 'chal', 'bhi', 'nahi', 'saktabohot', 'crpf', 'k', 'jawaano', 'ko', 'maar', 'detaekdum', 'correct', 'baat', 'haii', 'agreekhush', 'raho']",0.0
655,"['saurabh', 'dave', 'apna', 'gyaan', 'apne', 'paas', 'rakhein', 'poori', 'zindagi', 'isne', 'kya', 'kaam', 'kiya', 'hai', 'conversion', 'naxals', 'operation', 'kyu', 'tara', 'khayein', 'aise', 'aadmi', 'pe', 'jo', 'itne', 'crpf', 'ke', 'log', 'marte', 'hai', 'librandu', 'kabhi', 'unki', 'baat', 'nahi', 'karte', 'accha', 'hua', 'mar', 'gya', 'missionary']",0.0
656,"['sumba', 'jumba', 'bol', 'toh', 'raha', 'hu', 'india', 'se', 'naxalism', 'khatam', 'kar', 'diya', 'saal', 'k', 'aadmi', 'ko', 'maar', 'ke', 'congratulationslogic', 'pe', 'baat', 'kar', 'na', 'bhaimaine', 'na', 'tujhe', 'andhbhakt', 'bolana', 'mandbhakt', 'bolana', 'fascist', 'bolayeh', 'tag', 'aur', 'galiya', 'deke', 'argument', 'strong', 'nahi', 'hota']",0.4333333333333333
657,"['sumba', 'jumba', 'dekh', 'bhaiyeh', 'chiz', 'shock', 'lag', 'sakti', 'haiho', 'sakta', 'hai', 'aapko', 'vishwas', 'bhi', 'na', 'ho', 'i', 'baat', 'kakoi', 'gaddar', 'nahi', 'haikoi', 'desh', 'virodhi', 'nahi', 'haiyeh', 'sab', 'ek', 'sochi', 'samjhi', 'propaganda', 'machinery', 'se', 'aapko', 'bataya', 'gaya', 'haivichardhara', 'alag', 'hone', 'se', 'koi']",-0.1
658,"['saurabh', 'dave', 'kisi', 'aur', 'ko', 'bewakuf', 'banao', 'logo', 'ne', 'kashmir', 'bhi', 'dekha', 'hai', 'hinduo', 'ke', 'saath', 'bangladesh', 'aur', 'pakistan', 'kya', 'hua', 'wo', 'bhi', 'dekha', 'hai', 'naxal', 'kaise', 'missionary', 'ke', 'saath', 'conversion', 'karte', 'hai', 'wo', 'bhi', 'pata', 'hai', 'aap', 'apni', 'strawberry', 'waali', 'duniya', 'ra']",0.0
659,"['sumba', 'jumba', 'jai', 'shree', 'ram', 'bhaijai', 'veer', 'hanumankitna', 'accha', 'argument', 'haiaur', 'firse', 'aapko', 'topic', 'pe', 'lata', 'huyeh', 'aadmi', 'kashmir', 'main', 'bhi', 'thapakistan', 'aur', 'bangladesh', 'main', 'bhi', 'hinduo', 'pe', 'atyachar', 'kar', 'raha', 'thayeh', 'sab', 'ekdum', 'correct', 'baat', 'haijai', 'shree', 'ram']",0.16666666666666666
660,"['sumba', 'jumba', 'fir', 'se', 'bolta', 'husawaal', 'sarkar', 'se', 'haijudiciary', 'system', 'se', 'haipolice', 'se', 'haiagar', 'desh', 'k', 'institute', 'kamjoor', 'ho', 'gaye', 'aur', 'sarkar', 'k', 'extension', 'k', 'roop', 'main', 'kaam', 'karne', 'lage', 'toh', 'aaj', 'ek', 'vichardhara', 'k', 'log', 'mar', 'rahe', 'haikal', 'dusri', 'vichardhara', 'k', 'log']",0.16666666666666666
661,"['saurabh', 'dave', 'jaake', 'malum', 'kar', 'isske', 'bare', 'har', 'baat', 'par', 'rip', 'rip', 'karna', 'start', 'kar', 'dete', 'ho', 'tum', 'log']",0.05
662,"['saurabh', 'dave', 'naxal', 'naxal', 'ka', 'umar', 'kitna', 'bhi', 'ho', 'matter', 'yeh', 'koi', 'swami', 'nahi', 'hai', 'father', 'swami']",0.0
663,"['champ', 'bhaimaine', 'na', 'rip', 'karana', 'isko', 'swamy', 'bolamera', 'sawaal', 'ba', 'judicial', 'custody', 'main', 'murder', 'ko', 'leke', 'haiwoh', 'kisi', 'bhi', 'vichardhara', 'k', 'aadmi', 'k', 'sath', 'nahi', 'hona', 'chahiyeright', 'leave']",0.16666666666666666
664,"['champ', 'aur', 'tum', 'log', 'matlab', 'kaun', 'logmain', 'bhi', 'nagrik', 'huaap', 'mere', 'bhai', 'samaan', 'hoyeh', 'sab', 'tag', 'denafaltu', 'ka', 'division', 'karnahum', 'log', 'aur', 'tum', 'logisse', 'sirf', 'nafrat', 'failti', 'hai']",-0.5
665,"['yeh', 'andh', 'bhakton', 'ko', 'kaun', 'samajhe', 'shame', 'govt', 'shame', 'police', 'shame', 'judiciary']",0.0
666,"['saurabh', 'dave', 'bro', 'people', 'like', 'yogi', 'sadhvis', 'give', 'treatment', 'even', 'accuse', 'right', 'father', 'guilty', 'charge', 'prove']",-0.10714285714285715
667,"['placido', 'dsouza', 'institution', 'independent', 'nowand', 'case', 'future', 'alsoeven', 'government', 'change', 'system', 'rotten', 'core', 'live', 'act', 'value', 'principlesall', 'action']",0.05909090909090909
668,"['placido', 'dsouza', 'top', 'people', 'argue', 'herethese', 'people', 'celebratingthese', 'people', 'sole', 'reason', 'system', 'failure', 'realise', 'willand', 'late']",-0.029166666666666674
669,"['placido', 'dsouza', 'say', 'rome', 'burn', 'nero', 'play', 'flutetoday', 'democratic', 'value', 'burningsupreme', 'leader', 'play', 'bhopuand', 'andhbhakt', 'dancingoff', 'beat', 'ofcourse']",0.0
670,"['become', 'leader', 'kill', 'innocent', 'sleep', 'peacefully', 'last', 'night']",0.25
671,"['saurabh', 'dave', 'dont', 'give', 'leave', 'wing', 'bullshit', 'abvajpayee', 'fascist', 'freedom', 'amp', 'right', 'take', 'away', 'right', 'wing', 'destroy', 'india', 'hear', 'nonsense', 'like', 'repeat', 'show']",0.1238095238095238
672,"['saurabh', 'dave', 'yes', 'people', 'celebrate', 'death', 'missionary', 'communist', 'feel', 'every', 'crpf', 'jawan', 'die', 'hand', 'clan', 'many', 'decade', 'continue', 'die', 'sickulars', 'like', 'support', 'traitor']",0.5
673,"['innocent', 'civilian', 'like', 'stan', 'swamy', 'burhan', 'wani', 'afzal', 'guru', 'ajmal', 'kasab', 'varavara', 'raoetc', 'make', 'suffer', 'criminal', 'like', 'modi', 'shah', 'run', 'country', 'shameful']",0.04999999999999999
674,"['tj', 'p', 'record', 'support', 'terrorist', 'mention', 'post']",0.0
675,"['somebody', 'intend', 'continue', 'work', 'full', 'time', 'accomplish']",0.35
676,"['saurabh', 'dave', 'mean', 'quotterroristquot', 'bhakt']",-0.3125
677,"['saurabh', 'dave', 'palghar', 'ke', 'sadhuo', 'pr', 'bhi', 'bol', 'deta']",0.0
678,"['palghar', 'main', 'sadhuo', 'ki', 'hatya', 'ek', 'dukhad', 'aur', 'sharmanaak', 'ghatna', 'thi', 'maharashtra', 'government', 'aur', 'police', 'i', 'case', 'ko', 'handle', 'karne', 'main', 'puri', 'tarah', 'fail', 'hui', 'haipalghar', 'k', 'gunahgaaro', 'ko', 'kadi', 'se', 'kadi', 'saza', 'milni', 'chahiye']",-0.05555555555555556
679,"['bhai', 'logosabhi', 'se', 'hath', 'jod', 'k', 'prathna', 'hai', 'ladai', 'ladai', 'maaf', 'karo', 'dusre', 'kaam', 'bhi', 'hote', 'hai', 'aadmi', 'koaap', 'apni', 'jagah', 'sahi', 'homain', 'aap', 'sabke', 'vicharo', 'ko', 'accept', 'aur', 'respect', 'karta', 'hupar', 'behtar', 'hoga', 'ki', 'desh', 'k', 'nagrik', 'aapas', 'main', 'ek', 'dusre', 'se', 'sawaal', 'behes', 'aur', 'gali', 'galoch', 'na', 'karkegovernment', 'aur', 'system', 'se', 'sawaal', 'karebhale', 'hi', 'woh', 'government', 'kisi', 'bhi', 'party', 'ki', 'kyu', 'na', 'ho']",0.16666666666666666
680,"['father', 'sten', 'swamy', 'ki', 'death', 'par', 'hamare', 'desh', 'k', 'loksevak', 'neta', 'apna', 'sab', 'kam', 'chhod', 'k', 'president', 'kovind', 'ko', 'letter', 'dene', 'chale', 'gaye', 'aur', 'unki', 'mot', 'se', 'china', 'se', 'le', 'kar', 'america', 'europe', 'tak', 'sab', 'hil', 'gaye', 'ye', 'hai', 'wo', 'leaderssonia', 'gandhi', 'sharad', 'pawar', 'mamta', 'benerjee', 'mk', 'stalin', 'hemant', 'soren', 'hd', 'deve', 'gowda', 'farooq', 'abdullah', 'tejaswi', 'yadav', 'raja', 'sitaram', 'yechury', 'ab', 'aap', 'soch', 'lo', 'jinko', 'christianminority', 'vote', 'bank', 'par', 'najar', 'hai', 'wahi', 'leader', 'gaye', 'ya', 'kahi', 'aisa', 'nahi', 'china', 'se', 'leave', 'leader', 'ko', 'aur', 'european', 'country', 'se', 'upa', 'leader', 'ko', 'paisapresure', 'aya', 'ho', 'matter', 'ko', 'uchhalne', 'k', 'liye']",0.0
681,"['tumhe', 'ke', 'terorist', 'se', 'itana', 'pyar', 'kyoye', 'naxali', 'ne', 'bahot', 'saare', 'logonko', 'maara', 'thateroeisom', 'ke', 'charge', 'pe', 'jail', 'tha', 'ye']",-0.1
682,"['saurabh', 'dave', 'bhai', 'ye', 'desh', 'hindu', 'hona', 'crime', 'haitum', 'jaise', 'naxali', 'aur', 'librandoo', 'ne', 'desh', 'ka', 'satyanash', 'kiya', 'hai']",0.0
683,"['karma', 'hound']",0.0
684,"['kill', 'many', 'gujrat', 'still', 'could', 'sleep']",0.5
685,"['know', 'would', 'need', 'install', 'cctv', 'camera', 'point', 'face']",0.0
686,"['joseph', 'puthran', 'chamche', 'tukde', 'gang', 'kill', 'million', 'kashmir', 'kanyakumari', 'kutch', 'kohimastarting', 'duffer', 'chachajan', 'moron', 'pappuall', 'clan', 'instigate', 'hatred', 'since', 'independence', 'whole', 'world']",-0.30000000000000004
687,"['amit', 'kj', 'human', 'dont', 'talk', 'quotcowsquot', 'listen', 'whatsapp', 'university', 'news', 'sorry', 'aware', 'group', 'kill', 'hindutva', 'terrorist']",-0.08333333333333333
688,"['amit', 'kj', 'christian', 'priest', 'frstan', 'swami', 'thukade', 'group', 'member', 'hindutva', 'terrorist', 'killd', 'use', 'power']",0.0
689,"['joseph', 'puthran', 'even', 'history', 'behind', 'culture', 'rice', 'bag', 'far', 'go', 'back', 'ancestry', 'seem', 'misimpression', 'forefather', 'christian']",-0.07500000000000001
690,"['amit', 'kj', 'darvin', 'say', 'forefather', 'monkey', 'sure', 'right']",0.24523809523809526
691,"['joseph', 'puthran', 'word', 'self', 'explanatory', 'human', 'anyway', 'good', 'realise', 'acknowledge', 'tooif', 'darwin', 'say', 'human', 'monkey', 'forefather', 'would', 'morally', 'oblige', 'accept', 'unlike', 'youhowever']",0.12999999999999998
692,"['amit', 'kj', 'take', 'care']",0.0
693,"['sumba', 'jumba', 'better', 'missionary', 'help', 'hundred', 'economically', 'oppress', 'die', 'hundred', 'martyr', 'deathsthan', 'saffron', 'fascist', 'lie', 'day', 'day']",0.4
694,"['sanjay', 'singha', 'yeah', 'anything', 'leave', 'doesnt', 'agree', 'lie', 'kill', 'thousand', 'crpf', 'wag', 'war', 'india', 'kill', 'local', 'police', 'politician', 'true', 'personality', 'man', 'definition', 'activism', 'india', 'help', 'poor']",-0.01666666666666668
695,"['sumba', 'jumba', 'yeah', 'anything', 'right', 'say', 'right', 'saffron', 'jackass', 'torture', 'people', 'name', 'lower', 'caste', 'creed', 'people', 'exodus', 'greener', 'pasture', 'religion', 'get', 'humongous', 'fu']",0.023809523809523798
696,"['sanjay', 'singha', 'get', 'rap', 'church', 'modern', 'culture', 'better', 'illiterate', 'religious', 'fanatic', 'funny', 'abrahamic', 'faith', 'talk', 'caste', 'biggest', 'dalit', 'movement', 'india', 'movement', 'christian', 'dalits']",0.10833333333333332
697,"['wicket', 'dvl']",0.0
698,"['sumba', 'jumba', 'u', 'dvl']",0.0
699,"['champ', 'gawaar', 'unka', 'naam', 'hi', 'stan', 'swamy', 'tha', 'reverend', 'stan', 'swamytamil', 'nadu', 'ki', 'paidaish', 'thi', 'unki', 'south', 'mein', 'hindu', 'aur', 'christian', 'ke', 'naam', 'hote', 'hain', 'aur', 'mithun', 'chakraborty', 'wb', 'ke', 'bhajpa', 'ka', 'cobra', 'saanp', 'jiska', 'sir', 'kuchal', 'diya', 'gaya', 'wo', 'bhi', 'ek', 'active', 'naxal']",-0.06666666666666667
700,"['amit', 'kj', 'aar', 'es', 'es', 'yu', 'va', 'va', 'hi', 'ni', 'v', 'h', 'p', 'entire', 'sangh', 'lovey', 'dovey', 'family', 'spread', 'love', 'right', 'paint', 'country', 'red', 'blood']",0.19642857142857142
701,"['amit', 'kj', 'seem', 'knowitall', 'history', 'go', 'memory', 'lane', 'call', 'quotupper', 'caste', 'quot', 'uncle', 'aunty', 'ostracise', 'treat', 'backward', 'class', 'garbage', 'rob', 'deprive', 'ba']",0.0
702,"['sanjay', 'singha', 'always', 'simple', 'work', 'hard', 'prosper', 'either', 'perish', 'live', 'miseryi', 'give', 'exampleindians', 'never', 'suffer', 'english', 'east', 'india', 'company']",-0.03882575757575758
703,"['many', 'andhbhakts', 'whatsapp', 'university', 'sanskari', 'gyan']",0.5
704,"['amit', 'kj', 'caste', 'division', 'mention', 'rig', 'veda', 'caste', 'earlier', 'profession', 'people', 'later', 'get', 'rigid', 'unalterable', 'hereditary', 'thing', 'ill', 'treatment', 'depress', 'class', 'even', 'state', 'would', 'run', 'space']",-0.14166666666666666
705,"['rupesh', 'g', 'bahut', 'saare', 'logo', 'ko', 'maara', 'tha', 'kya', 'proof', 'hai', 'koi', 'proof', 'hi', 'nahi', 'mila', 'itne', 'anpad', 'aur', 'gawaar', 'ho', 'ki', 'kal', 'tumhe', 'koi', 'kahega', 'chaand', 'ka', 'ring', 'hara', 'hai', 'maan', 'loge', 'wo', 'ek', 'tribal', 'activist', 'pichle', 'saalo', 'se', 'jharkhand', 'mein', 'reh', 'rahe', 'tribals', 'ko', 'u']",0.0
706,"['sanjay', 'singha', 'bhai', 'wo', 'ek', 'naxali', 'thajo', 'dharmantaran', 'ka', 'kaam', 'karta', 'thatribles', 'ko', 'naxali', 'banata', 'tha']",0.0
707,"['sanjay', 'singha', 'sorry', 'say', 'point', 'try', 'study', 'pointless', 'crib', 'cry', 'lazy', 'people', 'someone', 'leave', 'success', 'incompetency', 'parent', 'e']",-0.175
708,"['rupesh', 'g', 'bid', 'bid', 'company', 'seth', 'jo', 'bhi', 'un', 'tribals', 'ke', 'zameen', 'ki', 'hadapne', 'ki', 'koshish', 'karte', 'wo', 'unki', 'zameen', 'ko', 'bachata', 'tha', 'wo', 'un', 'tribals', 'ko', 'educate', 'karte', 'ki', 'unke', 'land', 'ki', 'keemat', 'kya', 'hai', 'aur', 'uske', 'consequence', 'kya', 'honge', 'unhe', 'koi', 'bhi', 'problem', 'hone']",0.0
709,"['amit', 'kj', 'say', 'would', 'true', 'caste', 'division', 'brahman', 'kshatriya', 'vaishya', 'shudraand', 'ati', 'shudra', 'last', 'two', 'allow', 'study', 'enter', 'temple', 'make', 'reside', 'outside', 'village', 'carrier']",0.11666666666666665
710,"['sanjay', 'singha', 'tribles', 'ko', 'convert', 'karne', 'ka', 'ye', 'ek', 'tarika', 'haipehle', 'une', 'goverment', 'ke', 'khilap', 'karobadme', 'unhe', 'hathiyar', 'deke', 'naxali', 'banaomissionaries', 'ke', 'paisa', 'deke', 'une', 'hathiyar', 'kharidoaur', 'last', 'une', 'christian', 'banaopichhale', 'se', 'tribles']",0.0
